C	Pmean	Psummer	Pwinter	PETmean	PETsummer	PETwinter	size	Hmin	Hmax	Hmean	relief	aspectnorth	aspecteast	aspectsouth	aspectwest	SLP_MEAN	slope_10_	slope10_30_	slope30_60_	slope_60_	roughness	TWI	drainage_density	storagemean	permeabilitymean	soil_depthmean	bedrock	unconsolidated	waters	forests	depth0	depth0_1_10	depth_10	OSM	OMM	USM	total	alluvial	glacial_	debris	landslide
9.48323886848446	1480.87247058824	854.224176470588	660.507278350516	671.397514310941	431.969935415177	251.783294393072	16.644956	676.651123046875	1069.18701171875	832.766591007133	392.535888671875	1	0	0	0	15.4774394705086	30.273651710936	62.6449890756553	7.05444485777205	0.0269143556366831	1.05469019167369	4.12095074702969	1.42424344532099	73.2692500250325	44.7329528386903	57.9068789426254	0.00540676927513247	0	0.0738925134268104	22.5288060651936	87.7374020884467	8.61400143112902	3.64859648042425	41.8564759197922	48.2009144391851	9.94206893667968	18.2795217134205	0.0451189269428688	14.6658981910098	0.892910172830483	0
7.61850456484548	1368.81394117647	813.740823529412	585.193113402061	665.037331879529	427.789462693647	249.612846353505	53.351908	397.354858398437	1250.10034179687	827.64260003607	852.745483398433	1	0	0	0	16.8285333866593	29.3047604880928	58.8187610063195	11.7789511187459	0.0975273868418401	1.06959686645677	5.2020608443683	0.385778143117206	81.0217849323696	55.9307800737786	63.4052124883784	0.173352124078891	0.080585311733971	0.487634839841378	32.1943942608265	59.9495394520187	20.4289342051194	19.6215263428618	14.2308893620074	19.3127469780462	66.4551003499256	47.4384115894574	0.741015312342139	43.830358935038	0.913123847988706	1.1891857667255
9.18436660322149	1030.17829411765	596.874294117647	452.811402061856	770.702992135765	496.870365783	287.641661929299	47.507492	405.81460571289	560.467529296875	472.381975855678	154.652923583985	0	0	1	0	3.41937595050665	94.8599509493213	4.88193012602158	0.258051565856363	6.73588007977976e-05	1.00428324995068	6.67965632614707	0.738157257385846	86.2205826632426	52.2204353134341	69.5654443649223	0	0	0.33508170773803	18.7376343904965	3.75460844100116	20.7292167423677	75.5161748166309	99.9980529386818	0	0	99.6499754831408	0.332463278682242	94.9111018414403	0	0
28.2001482786839	1300.47241176471	716.215705882353	610.491216494845	767.786981593941	498.853850785353	282.568707805732	59.783352	596.33447265625	1117.68737792968	761.704633824965	521.35290527343	1	0	0	0	12.2068843251882	48.6897318817947	46.5783154005314	4.72742970665463	0.00452301101928596	1.0378219228414	5.63695411105166	1.81784721606109	78.0210614117402	65.9072091315555	74.6639145321734	0.00568617023055748	0.00869649564673497	0.0178947121961662	19.0501754350756	77.1583199341545	8.32222478673944	14.519455279106	53.7615622489686	46.237756959496	0	26.489493269984	13.339924192397	6.86629131726976	2.43616409025061	0
16.581740545164	1062.85176470588	574.351647058823	510.574206185567	760.848508606	494.420892537176	279.211997464144	105.582688	446.037536621093	926.7802734375	681.906272011757	480.742736816407	0	0	0	1	7.4490713059003	80.0113897028661	16.6102056041399	3.33900444359044	0.0394002494035787	1.02129898446281	6.69963201578449	2.42692248941417	79.4230231326174	75.3067185425258	75.3071731508334	0.025092487119979	0.0397692248694007	0.263045015921893	28.4767534677344	50.6556199261534	29.2101127311359	20.1342673427105	0	33.7046334717298	66.2936048758296	55.4546175890918	2.19270810226512	46.4754448226032	0	2.78244792668811
7.99800027756748	1685.18570588235	954.791	766.500618556701	662.893690314353	427.201128475647	247.685897424557	88.025908	604.615600585937	1531.36242675781	954.570497362162	926.746826171873	1	0	0	0	19.7256827177755	21.1438864547463	60.1506653979437	18.3965559078776	0.308892239432383	1.09578222118861	5.54393666734607	1.4605586346238	78.7322979938831	55.1915673339839	61.4086251023809	0.429452660823263	0.16139969083043	1.99074762926457	34.82859943459	80.0711863901212	15.3676544171549	4.56115919272376	13.7325831390458	11.8447400735702	74.421744107428	26.7199937891078	2.49374045743598	18.4784095780973	2.41548630614266	1.36048893099211
13.9716936238976	1202.51488235294	663.099529411764	564.524474226804	770.396113340412	496.584674240941	287.468590691753	209.375144	390.106048583984	1036.66076660156	591.892468766099	646.554718017576	1	0	0	0	9.56810816242398	67.8284328585809	26.0723041861288	6.08079270610853	0.0184702491817725	1.03329860896434	7.13391905363555	0.270886977873553	76.7373901929852	55.4183305178607	68.3724944323372	0.0158545810188192	0.119291395737983	0.753426881728646	27.7426992519694	32.8561524386514	31.2106413340372	35.9332062273112	99.9997764777657	0	0	73.2121146268657	3.53217576119403	52.2592458507463	4.8998151641791	0.806349373134328
5.08913606028323	1650.72282352941	931.826941176471	734.881793814433	627.833470821294	409.629886051059	229.189196693505	126.824668	740.648803710937	2220.96997070312	1286.27753351353	1480.32116699218	1	0	0	0	23.5843530774195	15.619433255586	54.2602216150914	28.8841430859584	1.23620204336421	1.15118802519757	5.7304490437574	1.42242832443291	52.6626589845751	47.6954119557084	39.01372857153	4.35516077131129	3.48589442517033	1.25427558115977	33.5391603424722	61.6150726888953	32.8966571910567	5.48827012004787	0.217118644458032	32.9391132330817	12.347004921787	51.5875202832353	2.30984590704137	20.8810988742867	17.1041730969678	4.53242037493005
9.82088445406136	1327.10111764706	731.442117647059	620.57424742268	730.019536755412	473.832062292941	268.020249318495	42.588732	678.685424804687	1412.88061523437	868.507976291174	734.195190429683	1	0	0	0	7.64378556323862	72.3009016123379	25.9931391955855	1.70430616724779	0.00165302482880862	1.01835133477747	5.7659237032527	1.42424344532099	77.2752853401461	56.02720104446	63.7217810297136	0	0	0.447195695653399	11.2277810642553	5.77777017321512	15.4629657224025	78.7592641043823	0	0	66.0735332528801	96.566537512098	3.83773969184258	62.5219258638628	15.2750507768526	6.08618283487689
8.19433062582035	1512.08782352941	836.858058823529	708.488164948454	703.296712012824	452.971191322882	263.080558663361	3.187912	669.168151855468	951.32763671875	796.476418503906	282.159484863282	0	0	1	0	15.6458652882308	29.5597926192113	63.4423604872344	6.96422028938955	0.03362660416468	1.05480837354832	2.45738643883021	1.42424344532099	78.2535302540947	40	60	0	0	1.76621909900866	19.6291881039026	86.5758269256159	12.215928023992	1.208245050392	100.001505687735	0	0	20.7846489000775	0.0668147234932268	19.9780414822818	0.73979269430247	0
21.8456817223631	1172.35829411765	657.069058823529	540.631546391753	788.434600467	507.143605652353	294.86575509266	410.990252	337.991241455078	1080.02282714843	502.122815548974	742.031585693352	0	0	0	1	5.59172095306689	83.7184390509616	14.8507374541235	1.42520584238977	0.00561765252510561	1.01274384219605	8.34550935890457	1.42424344532099	61.2591651039526	49.2205895270299	57.2349900981474	0.00167858870100589	0.22108716108321	5.05610378640956	21.9843545802117	23.4134851681692	17.4253113105818	59.1612035212488	77.1683679738467	10.9980550098303	11.8232804217459	76.6947931862307	17.8495914132363	48.6898651479614	2.80164487568097	0.470290772546411
42.6110268290007	1194.72405882353	680.665823529412	534.912494845361	761.402901461235	489.493500929765	285.757698259423	74.558488	462.329986572265	860.717529296875	582.12169985307	398.38754272461	0	1	0	0	5.95070167036226	83.9839199922402	14.7690918439433	1.24102243200997	0.00596573180644934	1.01236269120164	6.57630171584599	0.907663256261313	75.2913645055018	51.4269160046727	68.0930685447042	0	0.0881012373061136	7.2527298644421	13.8463766522334	16.8645677273952	26.3458891391869	56.7895431334176	97.6898834107258	2.30790087910581	0	88.0472333003768	3.69418044721896	71.0840975467462	4.79799188329628	0.00875556488373724
0	1184.79170588235	680.811411764706	524.286989690722	770.507853035176	495.707595650941	288.951177199732	74.326288	502.413024902343	844.55126953125	586.188667115833	342.138244628907	0	0	1	0	5.43523410740333	84.1744638952404	14.4183324170253	1.40029370649241	0.00690998124187647	1.01225176803689	6.66378906938706	1.14106330723795	66.5239909555752	44.7471659935369	60.2964910250856	0	0	19.7805050616464	11.5057960760471	28.1418076656612	24.6046754602747	47.2535168740639	86.8989623159978	13.1015018535568	0	78.418704628509	2.871059859792	52.2465007705044	1.96051087069476	0.288176395425868
13.5065974466628	1244.61964705882	629.794823529411	639.826824742268	731.991839968647	477.372306147294	267.872362067196	238.683852	381.856628417968	1678.96228027343	705.16555576023	1297.10565185546	0	1	0	0	7.46260565768575	76.2233052474182	21.5129913976564	2.23247865837574	0.0312246965496442	1.01985106601825	7.51346220922532	0.246422200358992	71.9454179925659	78.1156931301836	62.9837959228992	0.0350608076719917	0.17630936617851	0.383700117413912	32.9041281692436	25.425401205316	34.9706063519603	39.6039924427235	0	0	70.0836447871639	82.7538811209011	3.28497423055042	74.2502733605885	1.67392902794128	0.931778556542829
9.32334075535768	1238.98452941176	665.425529411765	601.370474226804	775.959565888706	504.642687213941	284.212020546619	6.92962	581.044860839843	812.625732421875	720.285323258426	231.580871582032	0	1	0	0	6.55451245608558	83.5404199911348	14.2194887706856	2.22854794621749	0.0115432919621749	1.01551710317221	4.10387820564358	1.42424344532099	81.5423280423281	72.8608946608947	74.8513708513709	0	0	0.0389734114726176	28.71330003753	0	0	0	0	0	0	0	0	0	0	0
19.8790397113087	1197.28017647059	665.066176470588	555.448144329897	766.338971168118	496.145859185706	284.086000629526	363.343396	425.224548339843	1405.35729980468	657.554901213103	980.132751464837	1	0	0	0	12.4933849306782	53.2238568688973	37.2831667022403	9.45843026918218	0.0345461596802325	1.04957093267703	7.41837604794139	0.267132968614627	75.0333680752127	69.0515466925079	71.1710508680011	0.054756435669718	0.142504311725362	0.53573256406503	25.648354720445	56.2580889631079	21.7990267987551	21.9428842381369	44.5594822370186	54.8044247376385	0.634661872318714	51.7931173829953	15.0175111666588	29.1989888133236	3.49915358879207	0.260475247191379
7.17234115026701	1690.37370588235	967.936882352941	759.669711340206	631.743482675588	407.912925523177	235.458456397794	274.933476	575.138671875	2501.98999023437	1066.59772080727	1926.85131835937	1	0	0	0	20.1777703651266	26.4153744481291	50.8085085531544	21.3074992050453	1.46861779367118	1.13060194960491	6.66017460652516	0.465298012672709	67.1121104700632	55.4047149147534	51.9535899448518	3.41154394437495	1.75381113082943	1.73220987402903	26.988006574928	67.2583127325024	22.7487940056866	9.99289326181095	1.73109221519463	3.31141304887878	73.8350571030499	44.621136348733	2.38379775023446	30.7692094885226	7.65298815938234	1.18869936849006
24.472100685876	1216.01	666.171352941176	575.758824742268	784.187794723412	508.858535934824	289.27595402233	192.521396	419.510345458984	1118.0537109375	650.599862601727	698.543365478516	1	0	0	0	10.6722690745438	55.8016773577481	41.2222447074057	2.9699446047264	0.0061333301198451	1.02998331719747	6.94078555865677	0.504120591354947	76.4766883246063	69.550429375708	76.3249927151826	0.00270040230801308	0.064653862951467	0.121466173046973	25.9015838378845	64.0896707381945	25.4023672982673	10.5079619635381	16.6946789644097	63.6408054094933	19.6646948269583	45.4050163342576	19.9271814973511	21.2900755855007	2.53394724702304	0.124802358175338
8.10943820610581	1724.36076470588	958.023235294118	787.869463917526	635.582060282823	413.948290690706	232.921331974083	309.060112	589.921081542968	2348.86889648437	1160.33176861128	1758.9478149414	1	0	0	0	23.2134715384458	18.2665665717021	50.7536967568828	30.1879296592835	0.791807012131657	1.14127399845558	6.63702998032607	0.465081045463415	61.6793395025777	53.9860027179189	48.1242088914774	2.49880958234455	2.17018314316843	1.74790835854345	38.5261529583173	63.603307589754	26.17676893691	10.2199234733359	21.9640012943501	13.1219007000166	25.7403498255381	45.4030341498834	2.43295850667059	16.1355386941898	13.0247943717399	8.76021627981083
14.9339941971789	1300.48029411765	711.60594117647	613.327298969072	747.801658402353	485.066355788529	276.171776679526	107.378444	487.835998535156	1405.35729980468	742.858116717122	917.521301269524	1	0	0	0	15.165087084254	43.4878575354892	42.4472110976459	14.0089496279084	0.0559817389564211	1.06684040289107	6.00559053576205	0.954986831435181	65.1249187969001	73.9752462888386	58.9632275765074	0.138074994367136	0.354730767726762	0.163306500418042	29.0022661802852	72.1876520238327	21.7639420635589	6.04840591260832	41.5277073674117	58.4719247747714	0	34.4779336099079	15.0618667147739	17.7273866933992	1.20584385935061	0.0658309905691071
25.531511680647	1192.16123529412	676.635235294118	536.870907216495	789.539285358882	512.714148137823	290.357969005856	59.583832	517.806335449218	956.929504394531	691.444535381289	439.123168945313	0	0	0	1	10.2345343020263	59.871875670475	36.1044554044681	4.00167667417017	0.0219922508867388	1.03082889617537	5.8098435095993	3.75398816242634	71.1313105206066	65.8295137764187	64.5101260915318	0.0471457525200328	0	0.00889225937210582	22.1477658617774	17.6015603011177	26.0691789378163	56.3292607610658	3.88618341969009	95.5504724838779	0.561398937886372	83.8378560825023	9.14956525280198	64.8234944857469	5.42545589361167	0.0294038180535509
11.0902435857004	1645.14958823529	919.382294117647	746.508309278351	698.635757268882	454.901521471236	256.153279067258	187.512552	672.866149902343	2097.07006835937	1038.08573717284	1424.20391845703	0	0	0	1	25.0293609305214	15.7742180538489	46.3569449159965	37.4819628667358	0.386874163418753	1.15222997974796	6.06202317923347	0.889183141190463	65.9526410025585	65.7368476067359	56.0139000883155	0.443388993332103	0.567725589345868	0.288768012011384	46.3270052475162	73.7892580494806	22.2176479053382	3.99309404518111	28.7880568123248	42.3599866530535	24.6100911687235	36.8254775323614	5.68857479811742	4.06189218187896	21.6960079525239	4.49358296886411
6.15827964940433	1809.97341176471	1037.85376470588	795.150432989691	667.940115186706	432.433942233412	247.887076909732	31.947172	825.313232421875	1500.29528808593	999.904433999759	674.982055664055	1	0	0	0	14.9001390795677	39.1872996094607	51.6613696621369	9.1403126918766	0.0110180365257927	1.05695605871859	4.81094008153776	3.63475051876266	61.9836763143781	45.2652338051801	48.2970318105267	0.00219062163583106	0	14.6299101219237	42.6905214931277	46.5344306647442	31.3317836876149	22.1337856476407	0	0	98.5556593240866	60.750937048497	3.73195489611654	25.4062970377674	5.87354303685178	11.4670337327442
7.47194881461619	1295.188	739.877882352941	576.830659793814	760.264222101412	488.335065251176	285.86171350132	10.540688	515.775817871093	838.841674804687	611.093149089971	323.065856933594	0	1	0	0	6.94609325207874	80.2276636019059	17.5635531794426	2.19542517293356	0.0133580457179115	1.01700400151413	4.46529040164218	1.42424344532099	82.1153870482118	55.9493718926714	73.9439826938404	0	0	0.0929456173296155	11.0339725715586	47.5437801990305	44.0039932760981	8.45222652487114	99.999430777194	0	0	64.9797641522859	4.45199085449733	57.4616866052539	2.33931332833683	0
35.4448569999437	1089.75411764706	596.882705882353	519.38381443299	775.243835686471	502.314264021529	287.142291248598	25.005576	435.936218261718	754.239135742187	575.432586867334	318.302917480469	1	0	0	0	13.825744865933	38.890324991426	56.4985488254956	4.60645529512334	0.00467088795499567	1.04435678066009	4.64079338089543	2.4259389185836	75.7155922450732	74.4045019317991	73.7498500155984	0	0	0.01319482762757	50.2531007844925	81.976051258923	14.8608914897516	3.16305725132541	3.65866797069582	91.0661486062149	5.27582727948358	35.4293438269828	24.0309370700963	4.76909172345395	5.44845954506191	1.17253735163323
16.3050868793545	1173.58394117647	659.625117647059	534.039463917526	716.869779971177	462.955687502412	266.567131903979	11.3264	459.170227050781	878.267517089843	687.833283062204	419.097290039062	0	1	0	0	8.26624447540973	72.9180469598704	25.4623305329568	1.61948124049099	0.000141266681829291	1.018147589574	4.36318295740298	1.42424344532099	86.6119784308185	59.8414100028257	79.7886055382877	0	0	0.0361922248508174	46.0947706648777	7.80742922673772	13.862114725044	78.3304560482181	100.000467933324	0	0	95.8446036842175	0	91.6449726593617	2.60124139358033	0
11.5099682331351	1235.12158823529	713.911941176471	541.284494845361	754.008325190647	483.839289617	283.55386573633	17.979572	407.20327758789	840.8349609375	577.211135514179	433.63168334961	0	1	0	0	6.85927096584984	80.9960754999066	17.781189096831	1.22237943953511	0.000355963727296188	1.01351847359277	5.01186202668338	4.34687766761077	85.7231850846553	56.623022671146	76.623022671146	0	0	0.058386854616732	21.361803875775	20.3481249450319	53.083468774868	26.5684062800999	99.9983258778351	0	0	84.3622802009208	0	84.3155603249875	0	0
25.2293392494767	1066.00664705882	582.644294117647	509.244371134021	758.504249396941	488.551333360823	283.233063037361	4.759708	356.487579345703	787.824401855468	587.00338366263	431.336822509765	0	0	0	1	9.45745648913336	61.3779842542978	37.4710062592864	1.1510094864158	0	1.02016621438516	3.36160981002339	1.42424344532099	83.024490339027	60.7412231863353	79.5470302750173	0	0	0.189131257092422	21.6429201866095	1.83736877064113	8.45134528365143	89.7112859457073	72.591490906585	27.4031726315984	0	99.7578101249953	2.75565018487855	95.4122760984325	1.58988384168429	0
18.9266661221006	1112.11482352941	614.205058823529	519.556886597938	770.812074363412	497.570372422588	286.933707822	110.474668	391.12451171875	878.267517089843	530.784612345229	487.143005371093	0	1	0	0	6.06428043099831	80.9101396087133	18.2137123433394	0.87527906897593	0.00086897897143304	1.01217832318557	6.95059731836011	0.45514506547329	78.1080589346539	58.182410665228	71.4912075050532	0.0011765089179376	0.0154756173051792	0.184892901488193	23.2186749975565	9.91025183464978	15.2263832852425	74.8633648801076	64.4740502863516	31.8000059524958	3.72669144387019	94.8085380603106	14.5385935443122	72.3928500438043	2.05239106656335	0.589353255343108
18.2196970880672	1077.72441176471	572.715764705882	534.966742268041	782.40710322647	504.775179026294	291.325443385918	65.802512	332.974792480468	865.894775390625	507.942055290074	532.919982910157	1	0	0	0	9.22903331655976	66.5720541802987	30.5733040085689	2.83762080356177	0.017021007570701	1.02425906243318	6.01253066867237	0.283560603279097	81.2928628237666	56.8444552514399	72.8784972872753	0.0107884372264903	0.0329731109598366	0.116241612369931	33.3358151803948	36.5969957047508	24.5531318228486	38.8498724724004	29.1260598075648	29.4627794756529	20.671637885192	74.9499881489571	27.9469193759303	16.6542167546301	16.097706172905	13.1406656458274
33.1222898121861	1106.57929411765	587.582823529412	551.892	763.350126011765	492.281043944941	284.427967112041	13.863804	386.707092285156	671.083679199218	548.662285109013	284.376586914062	1	0	0	0	9.73048528796078	62.4081054193855	35.1240995196669	2.45394595617682	0.0138491047707858	1.02489090111232	4.40224460963314	0.44208645765621	74.882212671032	71.1559985000144	79.7376467533966	0	0	0.00216350314429124	64.6317717648416	13.3931934056054	24.5931437688849	62.0136628255095	51.9910985469789	19.0643924279368	28.9471201410522	95.8756105381665	41.2566614040341	12.6804259677719	22.4651862556824	18.7194401829387
38.4580524149469	1151.65105882353	655.89	517.016474226804	773.520143642588	498.635449722706	289.099499115773	135.618436	474.884033203125	854.807678222656	588.021734345111	379.923645019531	0	0	1	0	6.0200687147898	80.8620181538854	17.8873155689305	1.24619493494846	0.00447134223559089	1.01307122175109	7.16297361633513	0.582081627899027	71.2576664951122	49.6259767914787	64.7356708985081	0.000221165379361289	0.00184304482801074	10.920261771343	12.874257898	0	0	0	66.8116014846241	33.1882259724629	0	86.7417822827263	6.33502133988911	59.4875129116529	3.93988050975199	0.284918676596698
28.1528665160333	1136.09288235294	638.716764705882	519.70830927835	774.116412082824	499.720984781941	288.608789982557	190.205192	413.508087158203	854.686401367187	580.610166340416	441.178314208984	0	0	0	1	7.44211441735291	73.7480598756588	24.0676783002765	2.17571522461448	0.00854659945024167	1.01939665763293	7.28917540801125	0.386356435527796	71.2238627688904	55.1242957694645	66.3293159684471	0.00126155969779337	0.146183229981807	7.8502654794689	18.5598034489991	0	0	0	0	0	0	2.20814382390232e-05	0	2.20814382390232e-05	0	0
16.399267121188	1187.338	676.707705882353	530.459134020619	767.833111609765	494.049125613588	287.35275355633	10.033304	395.75390625	850.538696289062	556.071255926895	454.784790039062	0	1	0	0	6.84709470377422	78.867628437192	20.0227099474035	1.10934265546905	0.000318959935442509	1.01361788494416	4.43031249306589	1.42424344532099	96.1905094161583	60	80	0	0.185306951999522	0.0458286010321398	22.1003447107817	3.07971079545613	17.5403469544827	79.3799422500611	99.977534818042	0	0	98.5235986966193	1.909191427186	96.1550423746648	0.459364894768422	0
23.5510683210321	1082.81529411765	576.545823529412	539.019278350515	772.009498507823	497.438985008118	288.070422619052	15.010648	368.870880126953	671.108642578125	516.208333147148	302.237762451172	1	0	0	0	9.40855693584004	68.0273138534876	28.7098190872926	3.24208107174683	0.0207859874729782	1.02521042570764	4.51536719345714	0.623823834920385	77.8422894653858	67.6006981918962	77.6958334998867	0.0106587791700808	0.256476873780069	0.00999260547195076	57.0744315872921	12.7498359147083	23.0825945463287	64.1675695389627	39.2067217884265	33.5866179794503	27.2037223176508	90.6895416618497	38.2490097782658	27.8909354488105	14.0719575372636	8.36641522887115
12.1978497337219	1166.95041176471	657.439470588235	529.206432989691	724.142367214765	466.335547709412	270.631542103113	4.924728	455.24169921875	831.431274414062	636.263281391227	376.189575195312	0	1	0	0	8.19987250273807	73.4289111535613	24.9002637973828	1.66920068093512	0.00162436812080101	1.01762672876927	3.53837740401057	1.42424344532099	80.4364894041842	57.4537554062011	76.6050072082682	0	0	0.0162439846494345	14.5363357631627	4.05115169543873	14.2713717936214	81.6774765109398	99.9967307839133	0	0	98.2108785795221	0.109228476162241	98.1016501033599	0	0
14.9789377025649	1225.53323529412	679.760352941177	569.191731958763	740.827633633059	478.346673569118	276.079902344969	40.280224	533.2333984375	872.300842285156	691.363777706006	339.067443847656	0	0	0	1	6.12466531012597	84.1148324218514	15.1530161524553	0.728655911074108	0.00349551461919546	1.01081716107696	5.93176348225515	1.86193105579552	83.6298676147819	52.405378832269	70.4180611971279	0.0024820362625498	0.0734682733714739	0.159594931681952	17.1183558991797	0.964546944981361	4.81520059871718	94.2202524563014	99.9996276088236	0	0	99.8479873523968	12.7306837421194	83.4874830937413	1.77774683894949	1.30442248786196
10.993753111965	1182.54747058824	668.862823529412	533.52006185567	732.443497390059	471.713380053235	273.690949496412	14.433856	448.209686279296	865.727905273437	626.719422884484	417.518218994141	0	1	0	0	7.40833990384872	75.9156436192324	22.899265622835	1.18420396286546	0.000886795067202439	1.01501467154907	4.71519714355644	4.17712356282341	83.1610393989574	55.4743048771193	73.8489679685714	0	0	0.232057134544648	19.959684402297	0	0	0	0	0	0	0	0	0	0	0
